0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-94,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,-90,100,100,100,100,100,100,100,-83,100,-56,-59,100,-52,100,100,100,100,-86,100,-79,-78,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-74,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,-95,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14.086713955312232,8.376475501998161,3.7,1.0,1.0
-94,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,-90,100,100,100,100,100,100,100,-83,100,-57,-59,100,-52,100,100,100,100,-86,100,-79,-78,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-74,100,-80,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,-95,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14.086713955312232,8.376475501998161,3.7,1.0,1.0
-94,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-58,-59,100,-57,100,100,100,100,-86,100,-79,-78,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-80,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
-94,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-58,-59,100,-57,100,100,100,100,-86,100,-79,-78,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-80,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
-94,-62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-58,-59,100,-57,100,100,100,100,-86,100,-79,-78,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,-80,100,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-57,-59,100,-59,100,100,100,100,-81,-82,100,-80,100,100,100,100,100,100,100,100,-77,-79,100,100,100,100,100,100,-80,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-57,-59,100,-59,100,100,100,100,-81,-82,100,-80,100,100,100,100,100,100,100,100,-77,-79,100,100,100,100,100,100,-80,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,100,-57,-59,100,-59,100,100,100,100,-81,-82,100,-80,100,100,100,100,100,100,100,100,-77,-79,100,100,100,100,100,100,-80,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-85,100,100,100,100,-82,100,100,100,100,100,100,100,100,100,-83,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18.011280520203872,8.506806741910845,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,-94,100,100,100,100,100,100,100,-79,100,-54,-53,100,-57,100,100,100,100,-76,-82,100,-84,100,100,100,100,100,100,100,100,-80,-80,100,100,100,100,100,100,-85,100,-94,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-79,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,-94,100,100,100,100,100,100,100,-79,100,-54,-53,100,-57,100,100,100,100,-76,-82,100,-84,100,100,100,100,100,100,100,100,-80,-80,100,100,100,100,100,100,-85,100,-94,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-79,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,-94,100,100,100,100,100,100,100,-79,100,-54,-53,100,-57,100,100,100,100,-76,-82,100,-84,100,100,100,100,100,100,100,100,-80,-80,100,100,100,100,100,100,-85,100,-94,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-79,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-74,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-54,-52,-89,-58,100,100,100,100,-76,100,100,-84,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,-94,-94,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-54,-52,-89,-58,100,100,100,100,-76,100,100,-84,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,-94,-94,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-69,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,-51,-52,-89,-58,100,100,100,100,-76,100,100,-84,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,-94,-94,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22.703395182519515,11.996918042773252,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-77,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-77,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,-89,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-86,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-88,-88,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-81,-86,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-95,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-96,-96,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-81,-86,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-95,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-96,-96,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-81,-86,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-95,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-96,-96,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20.067696128875074,21.511462832033978,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,-77,100,-83,100,100,100,100,-90,100,-81,-81,100,100,100,100,100,100,100,100,100,-96,100,100,100,100,100,100,-88,-89,100,100,100,100,100,100,100,100,100,100,100,100,-77,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-81,100,100,100,100,100,100,-80,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-95,100,-82,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-88,100,100,100,100,100,21.979290793170232,19.223345226065614,3.7,1.0,1.0
100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-66,-71,100,-65,100,100,100,100,-69,100,-81,-81,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-69,100,100,100,-75,100,100,-71,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,30.263738829162758,16.83486919537314,3.7,1.0,1.0
100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-66,-71,100,-65,100,100,100,100,-69,100,-81,-81,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-69,100,100,100,-75,100,100,-71,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,30.263738829162758,16.83486919537314,3.7,1.0,1.0
100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-57,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,-66,-71,100,-65,100,100,100,100,-69,100,-81,-81,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-63,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,-68,100,-82,100,100,-76,100,100,-69,100,100,100,-75,100,100,-71,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100,30.263738829162758,16.83486919537314,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,-81,-73,-85,-86,100,100,100,100,-73,100,100,100,100,100,100,100,-77,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,-66,100,100,-69,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,-77,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,-81,-73,-85,-86,100,100,100,100,-73,100,100,100,100,100,100,100,-77,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,-66,100,100,-69,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,-77,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,-81,-73,-85,-86,100,100,100,100,-73,100,100,100,100,100,100,100,-77,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,100,100,-66,100,100,-69,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100,-82,-82,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,-77,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,-76,-73,-85,-86,100,100,100,100,-75,-75,-89,-88,100,100,100,100,-82,100,-88,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,100,-76,100,-80,-80,-77,100,-86,-87,100,100,-89,-89,100,100,100,100,100,-87,100,-76,100,-74,-79,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,-76,-73,-85,-86,100,100,100,100,-75,-75,-89,-88,100,100,100,100,-82,100,-88,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,100,-76,100,-80,-80,-77,100,-86,-87,100,100,-89,-89,100,100,100,100,100,-87,100,-76,100,-74,-79,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,-76,-73,-85,-86,100,100,100,100,-75,-75,-89,-88,100,100,100,100,-82,100,-88,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-71,100,-76,100,-80,-80,-77,100,-86,-87,100,100,-89,-89,100,100,100,100,100,-87,100,-76,100,-74,-79,100,100,100,100,100,24.098284243238115,24.95873562069906,3.7,1.0,1.0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,-76,-77,100,-86,100,100,100,100,100,-75,-89,-88,100,100,100,100,-82,-82,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,-76,100,100,-81,-81,100,-86,-87,100,100,-89,-89,100,100,100,100,100,-87,100,-80,-75,-74,-74,100,100,100,100,100,28.885581196588184,27.261705310424162,3.7,1.0,1.0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,-76,-77,100,-86,100,100,100,100,100,-75,-89,-88,100,100,100,100,-82,-82,-88,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,-76,100,100,-81,-81,100,-86,-87,100,100,-89,-89,100,100,100,100,100,-87,100,-80,-75,-74,-74,100,100,100,100,100,28.885581196588184,27.261705310424162,3.7,1.0,1.0
