0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-63.888888888888886,-63.1,-68.0,-62.55555555555556,-86.77777777777777,-64.42857142857143,-78.44444444444444,-65.66666666666667,-74.7,100.0,100.0,-77.0,-86.11111111111111,100.0,100.0,-89.83333333333333,-93.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-62.333333333333336,-63.5,-67.4,-61.55555555555556,-87.33333333333333,-65.14285714285714,-78.77777777777777,-66.44444444444444,-74.4,100.0,100.0,-77.0,-84.77777777777777,100.0,100.0,-90.0,-93.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-61.333333333333336,-63.9,-67.5,-60.22222222222222,-86.875,-65.14285714285714,-78.8,-66.55555555555556,-74.0,100.0,100.0,-77.0,-84.88888888888889,100.0,100.0,-89.57142857142857,-93.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-60.888888888888886,-63.8,-67.6,-61.0,-87.375,-65.28571428571429,-78.6,-66.66666666666667,-73.8,100.0,100.0,-77.0,-83.66666666666667,100.0,100.0,-90.0,-93.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-60.77777777777778,-62.9,-67.77777777777777,-61.111111111111114,-87.625,-65.28571428571429,-78.5,-66.22222222222223,-73.9,100.0,100.0,-77.0,-83.66666666666667,100.0,100.0,-89.66666666666667,-93.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-60.44444444444444,-62.6,-68.33333333333333,-62.55555555555556,-87.625,-65.0,-77.7,-66.11111111111111,-74.3,100.0,100.0,-77.0,-83.4,100.0,100.0,-89.2,-93.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-60.77777777777778,-63.2,-68.25,-62.0,-88.125,-64.42857142857143,-77.6,-65.55555555555556,-74.2,100.0,100.0,-77.0,-83.4,100.0,100.0,-89.5,-93.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-61.44444444444444,-63.8,-68.75,-61.1,-89.125,-64.14285714285714,-77.3,-65.2,-74.0,100.0,100.0,-76.33333333333333,-82.5,100.0,100.0,-89.5,-93.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-62.0,-64.3,-68.0,-61.9,-89.85714285714286,-63.857142857142854,-77.11111111111111,-64.9,-73.7,100.0,100.0,-76.75,-81.7,100.0,100.0,-90.16666666666667,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-62.333333333333336,-64.7,-68.25,-62.0,-89.85714285714286,-63.857142857142854,-77.33333333333333,-64.1,-73.8,100.0,100.0,-77.0,-81.4,100.0,100.0,-89.83333333333333,-92.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-15.25,0.0,0.0,0.0
-65.11111111111111,-65.8,-67.66666666666667,-58.9,-85.77777777777777,-69.875,-79.44444444444444,-63.0,-73.1,100.0,100.0,-76.0,-84.44444444444444,100.0,-91.75,-84.875,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-64.88888888888889,-65.7,-67.66666666666667,-59.1,-85.8,-69.85714285714286,-78.88888888888889,-62.125,-73.6,100.0,100.0,-76.0,-83.77777777777777,100.0,-91.75,-84.875,-92.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.44444444444444,-65.9,-69.22222222222223,-59.111111111111114,-85.6,-68.85714285714286,-78.55555555555556,-62.22222222222222,-73.6,100.0,100.0,-76.0,-83.77777777777777,100.0,-91.5,-84.875,-92.83333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.77777777777777,-64.8,-68.88888888888889,-59.77777777777778,-85.3,-68.75,-79.11111111111111,-62.333333333333336,-73.6,100.0,100.0,-76.0,-84.11111111111111,100.0,-91.33333333333333,-84.625,-92.85714285714286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-64.22222222222223,-64.4,-69.33333333333333,-59.77777777777778,-84.7,-68.375,-79.11111111111111,-62.0,-74.0,100.0,100.0,-76.0,-83.875,100.0,-91.0,-84.625,-92.875,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-64.88888888888889,-63.9,-68.77777777777777,-59.875,-83.9,-68.25,-79.22222222222223,-61.55555555555556,-74.1,100.0,100.0,-75.6,-83.75,100.0,-90.8,-84.875,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.11111111111111,-63.2,-69.33333333333333,-59.5,-83.0,-67.85714285714286,-79.11111111111111,-60.666666666666664,-74.4,100.0,100.0,-75.6,-84.125,-92.0,-90.66666666666667,-85.11111111111111,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.11111111111111,-62.9,-68.66666666666667,-59.125,-82.44444444444444,-68.14285714285714,-79.33333333333333,-60.22222222222222,-74.1,100.0,100.0,-76.5,-84.0,-92.0,-90.4,-85.22222222222223,-92.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.33333333333333,-62.8,-68.0,-59.375,-81.77777777777777,-68.28571428571429,-79.375,-60.0,-74.0,100.0,100.0,-76.66666666666667,-83.5,-92.0,-90.4,-85.25,-92.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-65.3,-62.4,-67.22222222222223,-59.25,-81.22222222222223,-68.125,-79.22222222222223,-59.5,-73.6,100.0,100.0,-77.0,-82.75,-92.0,-90.4,-85.28571428571429,-92.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-13.75,0.0,0.0,0.0
-64.8,-65.2,-69.0,-62.5,-82.125,-68.0,-79.625,-63.0,-69.9,-93.0,100.0,-76.4,-77.875,-90.71428571428571,100.0,-82.44444444444444,-91.0,100.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.5,-65.5,-68.1,-62.7,-81.75,-67.44444444444444,-79.125,-62.8,-69.7,-93.0,100.0,-76.8,-77.57142857142857,-90.66666666666667,100.0,-81.5,-90.66666666666667,100.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-65.0,-65.9,-68.1,-65.2,-82.14285714285714,-67.375,-79.125,-63.9,-69.4,-93.0,100.0,-76.8,-77.42857142857143,-90.28571428571429,100.0,-82.125,-90.75,100.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.6,-66.1,-68.2,-64.4,-81.875,-67.0,-79.14285714285714,-63.9,-69.2,-92.5,100.0,-76.8,-77.42857142857143,-90.28571428571429,100.0,-82.28571428571429,-90.75,100.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.3,-66.2,-67.8,-64.3,-81.375,-66.85714285714286,-79.0,-63.6,-69.8,-92.5,100.0,-77.0,-77.57142857142857,-90.57142857142857,100.0,-82.71428571428571,-90.75,100.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.1,-66.2,-68.1,-65.3,-80.75,-66.66666666666667,-79.125,-63.8,-70.1,-92.5,100.0,-77.0,-77.42857142857143,-90.71428571428571,100.0,-83.42857142857143,-90.66666666666667,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.1,-65.6,-67.7,-65.9,-80.875,-65.8,-78.875,-64.2,-70.2,-92.5,100.0,-76.66666666666667,-77.57142857142857,-90.5,100.0,-83.66666666666667,-91.0,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.3,-64.5,-67.1,-67.0,-81.125,-66.0,-78.875,-64.33333333333333,-70.7,-92.5,100.0,-76.71428571428571,-77.28571428571429,-90.4,100.0,-83.5,-91.5,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-64.8,-64.3,-67.0,-66.7,-81.125,-66.0,-79.55555555555556,-64.11111111111111,-70.4,-92.5,100.0,-76.71428571428571,-77.25,-90.25,100.0,-83.83333333333333,-91.4,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-65.8,-64.2,-66.9,-66.5,-80.875,-65.0,-79.77777777777777,-64.22222222222223,-70.0,-92.0,100.0,-76.83333333333333,-77.0,-90.5,100.0,-83.66666666666667,-91.33333333333333,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-12.25,0.0,0.0,0.0
-63.8,-65.9,-63.55555555555556,-64.6,-80.0,-60.6,-80.6,-64.1,-74.6,-91.2,-89.0,-77.625,-81.66666666666667,-89.0,-93.33333333333333,-87.125,-92.0,-88.5,100.0,-92.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.4,-65.3,-64.11111111111111,-63.6,-79.875,-58.0,-80.8,-63.888888888888886,-74.8,-91.2,-89.0,-78.5,-82.83333333333333,-89.0,-93.0,-87.5,-91.66666666666667,-89.0,100.0,-92.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.4,-65.5,-64.44444444444444,-62.888888888888886,-79.88888888888889,-58.166666666666664,-81.11111111111111,-63.888888888888886,-75.0,-91.0,-89.0,-77.875,-83.8,100.0,-93.0,-88.0,-91.75,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.333333333333336,-65.4,-64.55555555555556,-62.888888888888886,-80.22222222222223,-57.8,-81.22222222222223,-64.44444444444444,-75.0,-91.28571428571429,-89.0,-77.71428571428571,-83.6,100.0,-93.0,-88.28571428571429,-91.25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.77777777777778,-65.5,-64.11111111111111,-61.888888888888886,-80.22222222222223,-58.666666666666664,-81.44444444444444,-64.11111111111111,-74.7,-91.28571428571429,-89.0,-78.0,-84.4,100.0,-91.0,-88.28571428571429,-91.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.75,-64.6,-64.5,-62.375,-80.0,-59.166666666666664,-81.22222222222223,-64.375,-74.1,-91.33333333333333,100.0,-77.85714285714286,-83.66666666666667,-89.0,-91.0,-87.85714285714286,-91.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-64.0,-64.6,-63.5,-62.75,-79.6,-59.57142857142857,-81.44444444444444,-64.25,-74.9,-92.0,100.0,-78.5,-83.71428571428571,-89.0,-91.0,-87.0,-91.85714285714286,-89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.714285714285715,-64.2,-63.333333333333336,-63.125,-79.4,-59.875,-81.55555555555556,-63.25,-75.5,-92.14285714285714,100.0,-79.5,-83.71428571428571,-89.0,-91.5,-87.0,-92.0,-89.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.42857142857143,-64.7,-62.625,-62.875,-79.0,-61.5,-81.44444444444444,-62.625,-75.2,-92.375,100.0,-79.42857142857143,-83.16666666666667,-89.0,-91.66666666666667,-86.71428571428571,-92.0,-88.5,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-63.714285714285715,-64.6,-62.25,-62.5,-78.8,-61.5,-81.22222222222223,-62.25,-74.9,-92.42857142857143,100.0,-79.42857142857143,-83.57142857142857,-89.0,-91.66666666666667,-86.71428571428571,-92.0,-89.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-10.75,0.0,0.0,0.0
-69.3,-68.33333333333333,-63.1,-66.875,-80.88888888888889,-69.0,-82.0,-67.14285714285714,-72.4,-92.5,100.0,-71.57142857142857,-81.0,-91.66666666666667,-89.75,-87.85714285714286,100.0,-88.55555555555556,100.0,100.0,-90.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-68.2,-66.44444444444444,-62.3,-67.0,-80.55555555555556,-67.625,-81.22222222222223,-66.57142857142857,-72.2,-92.66666666666667,100.0,-71.57142857142857,-81.28571428571429,-91.66666666666667,-89.75,-88.0,100.0,-88.44444444444444,100.0,100.0,-90.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-67.5,-64.88888888888889,-62.2,-67.25,-79.88888888888889,-66.75,-80.55555555555556,-66.75,-71.8,-92.0,100.0,-71.5,-81.71428571428571,-91.66666666666667,-89.75,-88.0,100.0,-88.5,100.0,100.0,-90.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-67.1,-64.0,-61.6,-66.25,-80.22222222222223,-66.125,-81.11111111111111,-66.375,-71.6,-92.0,100.0,-71.875,-82.42857142857143,-91.66666666666667,-89.0,-88.25,100.0,-88.28571428571429,100.0,100.0,-90.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-66.9,-63.77777777777778,-61.6,-65.375,-80.11111111111111,-66.77777777777777,-81.25,-66.55555555555556,-71.5,-92.0,100.0,-72.25,-82.125,-91.25,-89.0,-88.25,100.0,-88.33333333333333,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-66.6,-64.0,-61.6,-64.25,-79.44444444444444,-65.33333333333333,-81.0,-67.22222222222223,-71.3,-92.0,100.0,-72.85714285714286,-80.875,-91.25,-88.5,-88.25,100.0,-88.8,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-65.7,-64.3,-61.7,-63.888888888888886,-79.33333333333333,-64.22222222222223,-81.125,-67.3,-71.5,-91.5,100.0,-73.0,-81.25,-91.33333333333333,-92.0,-88.42857142857143,100.0,-88.8,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-65.3,-64.0,-61.888888888888886,-64.0,-79.4,-63.5,-81.125,-67.6,-72.3,-92.0,100.0,-73.0,-81.71428571428571,-91.0,-91.5,-88.33333333333333,100.0,-89.0,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-65.0,-62.8,-61.888888888888886,-65.25,-79.4,-63.375,-81.0,-67.7,-73.0,-92.75,100.0,-73.83333333333333,-81.28571428571429,-90.0,-91.5,-88.5,100.0,-89.0,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-64.5,-61.8,-61.666666666666664,-66.375,-79.2,-63.22222222222222,-80.875,-68.6,-73.4,-92.75,-92.0,-73.33333333333333,-81.28571428571429,-90.0,-91.5,-88.5,100.0,-88.0,100.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-9.25,0.0,0.0,0.0
-68.88888888888889,-67.1,-67.6,-61.55555555555556,-84.375,-61.0,-82.4,-70.25,-68.8,100.0,100.0,-71.0,-78.9,-87.85714285714286,-85.14285714285714,-84.55555555555556,-91.83333333333333,-89.2,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-68.22222222222223,-65.7,-67.1,-60.111111111111114,-83.875,-61.0,-82.33333333333333,-70.125,-67.8,100.0,100.0,-70.71428571428571,-79.1,-87.85714285714286,-84.85714285714286,-85.22222222222223,-91.85714285714286,-89.33333333333333,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.77777777777777,-64.1,-67.0,-59.333333333333336,-83.375,-61.888888888888886,-82.55555555555556,-70.125,-66.5,100.0,100.0,-71.25,-79.0,-88.0,-84.83333333333333,-85.88888888888889,-91.66666666666667,-89.5,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.66666666666667,-63.9,-66.6,-59.333333333333336,-83.22222222222223,-61.75,-82.0,-69.5,-66.4,100.0,100.0,-71.71428571428571,-79.2,-88.0,-85.0,-85.5,-92.0,-89.33333333333333,100.0,-92.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.6,-65.1,-65.8,-59.5,-82.44444444444444,-61.142857142857146,-81.88888888888889,-69.66666666666667,-67.3,100.0,100.0,-72.16666666666667,-79.1,-88.125,-85.25,-86.375,-92.25,-89.33333333333333,100.0,-92.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.7,-66.3,-65.4,-59.44444444444444,-81.66666666666667,-61.0,-81.88888888888889,-70.33333333333333,-68.2,100.0,100.0,-72.6,-79.7,-88.125,-85.5,-86.5,-92.25,-89.14285714285714,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.5,-66.1,-65.5,-59.888888888888886,-81.0,-61.0,-81.77777777777777,-70.44444444444444,-69.0,100.0,100.0,-72.0,-79.6,-88.0,-85.6,-86.5,-92.25,-89.0,100.0,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.4,-66.1,-65.8,-59.888888888888886,-80.66666666666667,-61.42857142857143,-82.11111111111111,-70.3,-68.1,100.0,100.0,-72.2,-79.5,-88.25,-85.75,-86.22222222222223,-91.75,-89.125,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.5,-64.9,-65.7,-59.888888888888886,-80.22222222222223,-62.666666666666664,-82.33333333333333,-70.0,-67.2,100.0,100.0,-71.0,-79.5,-88.375,-85.75,-86.5,-91.8,-88.75,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-67.5,-63.6,-65.9,-59.77777777777778,-79.88888888888889,-64.0,-82.22222222222223,-69.8,-66.3,100.0,100.0,-70.5,-79.5,-88.5,-86.0,-86.875,-91.83333333333333,-88.66666666666667,100.0,-92.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-7.75,0.0,0.0,0.0
-66.77777777777777,-72.1,-64.77777777777777,-61.5,-85.5,-62.0,-81.9,-78.85714285714286,-67.9,100.0,100.0,-74.25,-81.6,-89.57142857142857,-88.16666666666667,-87.8,-91.75,-88.16666666666667,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-66.22222222222223,-72.5,-64.11111111111111,-61.25,-85.2,-62.0,-81.6,-78.875,-67.9,100.0,100.0,-74.0,-81.5,-89.71428571428571,-88.0,-87.83333333333333,-92.0,-88.2,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-66.0,-72.9,-63.8,-61.22222222222222,-84.9,-61.666666666666664,-81.9,-78.88888888888889,-68.0,100.0,100.0,-74.0,-80.6,-89.71428571428571,-88.0,-87.8,-92.0,-88.5,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.44444444444444,-73.2,-63.0,-61.22222222222222,-84.5,-61.22222222222222,-82.0,-78.77777777777777,-68.4,100.0,100.0,-75.0,-80.4,-89.85714285714286,-88.0,-87.8,-92.0,-88.33333333333333,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.11111111111111,-71.6,-62.7,-61.333333333333336,-84.4,-61.111111111111114,-82.4,-78.55555555555556,-68.7,100.0,100.0,-75.33333333333333,-79.8,-89.85714285714286,-88.0,-87.5,-92.0,-88.33333333333333,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.33333333333333,-71.2,-62.77777777777778,-61.333333333333336,-84.6,-61.22222222222222,-82.2,-78.66666666666667,-68.5,100.0,100.0,-78.0,-79.2,-90.0,-88.2,-87.83333333333333,-91.75,-88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.3,-70.7,-62.888888888888886,-61.22222222222222,-84.2,-61.666666666666664,-82.1,-78.66666666666667,-68.1,100.0,100.0,-78.0,-79.2,-90.14285714285714,-88.25,-87.71428571428571,-91.75,-88.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.3,-70.2,-63.666666666666664,-61.25,-84.0,-62.0,-82.0,-79.0,-67.3,100.0,100.0,-78.0,-79.0,-90.33333333333333,-88.33333333333333,-87.33333333333333,-91.8,-86.0,100.0,-91.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.1,-70.1,-62.666666666666664,-61.25,-84.3,-61.875,-81.6,-79.11111111111111,-67.4,100.0,100.0,-77.0,-79.1,-91.0,-88.75,-87.16666666666667,-92.0,100.0,100.0,-91.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-65.3,-70.8,-62.77777777777778,-61.375,-84.2,-62.0,-81.66666666666667,-79.0,-67.8,100.0,100.0,-77.2,-78.6,-91.0,-88.6,-87.14285714285714,-92.0,100.0,100.0,-91.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-6.25,0.0,0.0,0.0
-66.55555555555556,-69.8,-66.5,-60.125,-86.375,-63.666666666666664,-77.22222222222223,-74.16666666666667,-71.5,-93.5,100.0,-70.4,-78.375,-92.0,-92.0,-88.66666666666667,-91.22222222222223,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.11111111111111,-69.1,-66.2,-59.75,-85.75,-63.0,-77.44444444444444,-74.0,-71.8,-93.5,100.0,-70.4,-78.875,-91.5,-92.0,-89.0,-91.0,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.1,-69.3,-65.0,-59.666666666666664,-85.5,-63.125,-78.0,-74.14285714285714,-71.7,-93.5,100.0,-70.66666666666667,-78.77777777777777,-92.0,-91.0,-88.75,-91.11111111111111,-90.33333333333333,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.1,-68.8,-64.66666666666667,-59.666666666666664,-85.0,-63.111111111111114,-78.0,-73.71428571428571,-71.9,-94.0,100.0,-70.66666666666667,-78.75,-92.0,-91.0,-88.2,-91.44444444444444,-90.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-65.9,-69.1,-64.44444444444444,-59.666666666666664,-84.375,-63.55555555555556,-77.77777777777777,-73.85714285714286,-73.1,-94.5,100.0,-70.5,-80.25,-92.0,-91.0,-88.2,-91.44444444444444,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.0,-68.8,-64.33333333333333,-60.111111111111114,-84.375,-63.55555555555556,-77.11111111111111,-73.66666666666667,-74.8,-94.5,100.0,-70.5,-81.0,-92.0,-91.0,-87.5,-91.55555555555556,-91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.2,-68.7,-64.33333333333333,-60.111111111111114,-83.75,-63.375,-78.0,-73.5,-75.6,-95.0,100.0,-70.85714285714286,-81.375,-92.0,-91.0,-86.25,-91.375,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.2,-68.3,-64.77777777777777,-59.55555555555556,-83.5,-64.0,-78.55555555555556,-73.66666666666667,-77.0,-95.0,100.0,-71.0,-81.375,-90.0,-91.0,-86.8,-91.125,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-66.1,-68.1,-64.66666666666667,-59.22222222222222,-82.875,-64.125,-79.11111111111111,-73.66666666666667,-77.3,-95.0,100.0,-72.2,-81.625,-90.0,-91.5,-86.66666666666667,-91.0,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-67.2,-67.8,-64.55555555555556,-59.333333333333336,-83.0,-64.375,-79.1,-73.57142857142857,-76.3,-95.0,100.0,-73.2,-82.33333333333333,-90.0,-91.0,-86.4,-90.85714285714286,-90.0,100.0,-93.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-4.75,0.0,0.0,0.0
-71.4,-73.4,-63.3,-65.77777777777777,-85.125,-60.666666666666664,-82.1,-71.75,-69.6,100.0,100.0,-70.8,-79.1,-88.66666666666667,-89.5,-85.2,-90.6,100.0,100.0,-92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,-3.25,0.0,0.0,0.0
